"Date","Market","State","Market Size","Product Type","Product","Type","Sales","Profit","Margin","COGS","Total Expenses","Marketing","Inventory","Budget Profit","Budget Margin","Budget Sales","Budget COGS"
04/01/2003,"West","Washington","Small Market","Espresso","Caffe Mocha","Regular",436,46,231,209,209,70,969,90,237,416,181
04/01/2003,"West","Washington","Small Market","Smoothie","Chocolate","Decaf",913,370,614,410,225,136,2947,361,543,841,287
04/01/2003,"West","Washington","Small Market","Coffee","Columbian","Regular",658,174,335,218,140,75,1195,276,452,710,259
04/01/2003,"West","Washington","Small Market","Tea","Darjeeling","Regular",424,178,275,154,124,52,1369,136,191,285,113
04/01/2003,"West","Washington","Small Market","Espresso","Decaf Espresso","Decaf",541,146,284,257,134,75,2958,216,296,484,235
04/01/2003,"West","Washington","Small Market","Coffee","Decaf Irish Cream","Decaf",874,58,465,299,461,311,1879,236,486,1112,433
04/01/2003,"West","Washington","Small Market","Tea","Earl Grey","Regular",442,95,235,155,129,47,1364,71,129,232,108
04/01/2003,"West","Washington","Small Market","Tea","Green Tea","Regular",494,0,287,210,305,210,1686,38,206,309,135
04/01/2003,"West","Washington","Small Market","Smoothie","Lemon","Decaf",273,97,178,126,68,32,2805,136,136,217,99
04/01/2003,"Central","Wisconsin","Small Market","Coffee","Amaretto","Regular",401,58,213,192,181,74,1051,73,209,455,223
04/01/2003,"Central","Wisconsin","Small Market","Espresso","Caffe Mocha","Regular",521,134,279,219,171,78,2968,170,277,578,274
04/01/2003,"Central","Wisconsin","Small Market","Smoothie","Chocolate","Decaf",421,162,265,147,123,55,1292,160,240,368,127
04/01/2003,"Central","Wisconsin","Small Market","Coffee","Columbian","Regular",774,54,439,300,430,277,2085,92,412,751,324
04/01/2003,"Central","Wisconsin","Small Market","Tea","Darjeeling","Regular",398,103,229,157,131,55,1369,137,238,372,100
04/01/2003,"Central","Wisconsin","Small Market","Espresso","Decaf Espresso","Decaf",383,113,171,179,87,50,2161,149,267,422,156
04/01/2003,"Central","Wisconsin","Small Market","Coffee","Decaf Irish Cream","Decaf",625,194,335,312,185,89,1599,288,466,676,252
04/01/2003,"Central","Wisconsin","Small Market","Tea","Earl Grey","Regular",521,3,281,244,279,185,1783,35,243,464,157
04/01/2003,"Central","Wisconsin","Small Market","Smoothie","Lemon","Decaf",373,177,231,167,78,40,2597,165,233,335,138
06/01/2003,"West","California","Major Market","Coffee","Amaretto","Regular",377,-399,-171,502,222,132,4775,-378,-174,341,645
06/01/2003,"West","California","Major Market","Espresso","Caffe Latte","Regular",1740,522,926,880,376,289,5297,610,975,1786,788
06/01/2003,"West","California","Major Market","Espresso","Caffe Mocha","Regular",1351,129,651,496,670,439,2992,178,659,1062,371
06/01/2003,"West","California","Major Market","Smoothie","Chocolate","Decaf",1008,480,593,378,154,125,3018,446,584,1014,385
06/01/2003,"West","California","Major Market","Coffee","Columbian","Regular",2671,1247,1633,1124,525,430,9400,1739,2205,4333,1393
06/01/2003,"West","California","Major Market","Tea","Darjeeling","Regular",1076,394,611,416,159,104,3353,275,339,581,246
06/01/2003,"West","California","Major Market","Espresso","Decaf Espresso","Decaf",1907,865,1291,936,357,290,5202,698,1084,2120,939
06/01/2003,"West","California","Major Market","Coffee","Decaf Irish Cream","Decaf",508,-534,-102,704,357,231,7754,-511,-119,668,833
06/01/2003,"West","California","Major Market","Tea","Earl Grey","Regular",784,345,434,354,143,80,1813,246,269,503,215
06/01/2003,"West","California","Major Market","Tea","Green Tea","Regular",435,90,294,195,179,58,2322,111,195,328,107
06/01/2003,"West","California","Major Market","Smoothie","Lemon","Decaf",2063,700,1079,797,324,282,4255,602,853,1557,738
06/01/2003,"West","California","Major Market","Smoothie","Blueberry","Decaf",682,212,358,304,122,81,1707,218,278,483,238
06/01/2003,"Central","Colorado","Major Market","Coffee","Amaretto","Regular",888,404,510,392,125,91,3088,439,507,959,432
06/01/2003,"Central","Colorado","Major Market","Espresso","Caffe Mocha","Regular",797,354,507,297,124,97,2277,416,562,944,368
06/01/2003,"Central","Colorado","Major Market","Smoothie","Chocolate","Decaf",944,273,496,550,237,143,4008,313,509,909,387
06/01/2003,"Central","Colorado","Major Market","Coffee","Columbian","Regular",608,250,362,262,132,96,1849,235,368,637,260
06/01/2003,"Central","Colorado","Major Market","Tea","Darjeeling","Regular",403,43,188,201,193,56,1368,60,198,333,141
06/01/2003,"Central","Colorado","Major Market","Espresso","Decaf Espresso","Decaf",416,105,233,166,153,61,2226,171,312,493,215
06/01/2003,"Central","Colorado","Major Market","Coffee","Decaf Irish Cream","Decaf",1130,419,605,378,186,114,3297,467,651,1111,400
06/01/2003,"Central","Colorado","Major Market","Tea","Earl Grey","Regular",459,92,234,175,117,51,4139,86,214,344,147
06/01/2003,"Central","Colorado","Major Market","Tea","Green Tea","Regular",368,103,163,145,97,45,2227,102,192,281,96
06/01/2003,"Central","Colorado","Major Market","Smoothie","Lemon","Decaf",398,-24,181,150,233,125,1669,29,203,293,100
06/01/2003,"Central","Colorado","Major Market","Smoothie","Blueberry","Decaf",362,88,265,173,152,58,1444,94,207,319,121
06/01/2003,"East","Connecticut","Small Market","Espresso","Caffe Mocha","Regular",450,-6,243,183,240,159,1891,30,209,447,154
06/01/2003,"East","Connecticut","Small Market","Coffee","Columbian","Regular",875,244,442,278,200,99,3885,378,524,867,280
06/01/2003,"East","Connecticut","Small Market","Tea","Darjeeling","Regular",292,126,184,118,74,35,2537,148,200,325,106
06/01/2003,"East","Connecticut","Small Market","Espresso","Decaf Espresso","Decaf",323,61,214,160,159,58,1436,96,215,342,146
06/01/2003,"East","Connecticut","Small Market","Tea","Green Tea","Regular",177,45,109,76,55,17,2475,78,89,172,58
06/01/2003,"East","Connecticut","Small Market","Smoothie","Lemon","Decaf",532,118,293,241,203,90,2005,129,274,393,171
06/01/2003,"East","Connecticut","Small Market","Smoothie","Blueberry","Decaf",529,108,232,215,138,65,3717,156,267,350,141
06/01/2003,"East","Florida","Major Market","Espresso","Caffe Mocha","Regular",762,84,539,340,482,359,2052,115,588,732,299
06/01/2003,"East","Florida","Major Market","Smoothie","Chocolate","Decaf",348,110,203,166,94,53,2123,95,153,284,96
06/01/2003,"East","Florida","Major Market","Coffee","Columbian","Regular",989,300,559,342,238,120,2776,363,553,1023,343
06/01/2003,"East","Florida","Major Market","Tea","Darjeeling","Regular",340,131,215,134,85,40,3230,168,234,406,126
06/01/2003,"East","Florida","Major Market","Espresso","Decaf Espresso","Decaf",653,192,358,290,183,101,1743,259,411,778,265
06/01/2003,"East","Florida","Major Market","Coffee","Decaf Irish Cream","Decaf",1121,362,590,404,203,127,1955,348,523,898,390
06/01/2003,"East","Florida","Major Market","Tea","Green Tea","Regular",506,199,262,213,90,49,2867,210,305,462,196
06/01/2003,"East","Florida","Major Market","Smoothie","Lemon","Decaf",416,61,277,222,200,68,1136,105,202,324,137
06/01/2003,"East","Florida","Major Market","Smoothie","Blueberry","Decaf",624,161,376,293,166,88,3388,126,240,423,217
06/01/2003,"Central","Illinois","Major Market","Espresso","Caffe Mocha","Regular",1925,895,1196,852,430,299,4977,1048,1345,2759,915
06/01/2003,"Central","Illinois","Major Market","Smoothie","Chocolate","Decaf",928,487,532,346,123,105,3298,527,483,825,297
06/01/2003,"Central","Illinois","Major Market","Coffee","Columbian","Regular",1394,495,1031,720,377,214,3703,602,1070,1675,771
06/01/2003,"Central","Illinois","Major Market","Tea","Darjeeling","Regular",813,339,459,280,118,101,1625,355,421,654,292
06/01/2003,"Central","Illinois","Major Market","Espresso","Decaf Espresso","Decaf",1848,623,882,805,319,225,5069,775,1134,1838,958
06/01/2003,"Central","Illinois","Major Market","Coffee","Decaf Irish Cream","Decaf",1105,442,754,461,226,164,2701,569,740,1292,500
06/01/2003,"Central","Illinois","Major Market","Tea","Earl Grey","Regular",406,101,292,213,173,53,2447,106,274,365,152
06/01/2003,"Central","Illinois","Major Market","Smoothie","Lemon","Decaf",581,238,379,322,142,85,2061,191,268,539,221
06/01/2003,"Central","Illinois","Major Market","Smoothie","Blueberry","Decaf",1098,469,603,439,167,122,3626,406,524,855,330
06/01/2003,"Central","Iowa","Small Market","Coffee","Amaretto","Regular",205,62,126,77,61,21,3175,107,128,231,80
06/01/2003,"Central","Iowa","Small Market","Espresso","Caffe Mocha","Regular",171,60,109,76,61,20,2735,109,121,234,68
06/01/2003,"Central","Iowa","Small Market","Smoothie","Chocolate","Decaf",1792,799,1132,981,419,284,5667,853,1158,1782,881
06/01/2003,"Central","Iowa","Small Market","Coffee","Columbian","Regular",226,28,148,95,102,31,3710,67,132,200,110
06/01/2003,"Central","Iowa","Small Market","Tea","Darjeeling","Regular",1864,587,900,929,338,209,5889,501,691,1578,794
06/01/2003,"Central","Iowa","Small Market","Espresso","Decaf Espresso","Decaf",150,97,168,0,40,0,1873,138,191,165,0
06/01/2003,"Central","Iowa","Small Market","Coffee","Decaf Irish Cream","Decaf",177,41,93,82,60,26,1888,78,94,182,57
06/01/2003,"Central","Iowa","Small Market","Tea","Earl Grey","Regular",2034,655,1086,926,523,375,5708,683,985,1906,750
06/01/2003,"Central","Iowa","Small Market","Smoothie","Lemon","Decaf",994,490,578,440,256,146,2540,434,554,975,386
06/01/2003,"South","Louisiana","Small Market","Espresso","Caffe Latte","Regular",471,-11,251,197,279,166,-958,34,211,380,140
06/01/2003,"South","Louisiana","Small Market","Espresso","Caffe Mocha","Regular",417,151,269,180,127,44,1341,138,173,334,141
06/01/2003,"South","Louisiana","Small Market","Smoothie","Chocolate","Decaf",367,128,252,171,95,53,2268,143,206,339,146
06/01/2003,"South","Louisiana","Small Market","Coffee","Columbian","Regular",382,129,233,171,86,38,3098,241,303,510,162
06/01/2003,"South","Louisiana","Small Market","Espresso","Decaf Espresso","Decaf",297,74,193,133,124,45,1316,108,167,242,112
06/01/2003,"South","Louisiana","Small Market","Coffee","Decaf Irish Cream","Decaf",527,198,297,218,82,53,2940,271,387,533,246
06/01/2003,"South","Louisiana","Small Market","Smoothie","Lemon","Decaf",687,121,274,293,194,95,2343,150,329,526,230
06/01/2003,"East","Massachusetts","Major Market","Espresso","Caffe Mocha","Regular",386,-10,204,162,273,146,1995,33,189,375,153
06/01/2003,"East","Massachusetts","Major Market","Coffee","Columbian","Regular",2506,1770,2253,174,174,53,-3206,1821,1931,1980,169
06/01/2003,"East","Massachusetts","Major Market","Tea","Darjeeling","Regular",173,68,133,84,56,19,2391,109,149,213,64
06/01/2003,"East","Massachusetts","Major Market","Tea","Green Tea","Regular",154,33,87,63,52,16,1358,66,117,136,28
06/01/2003,"East","Massachusetts","Major Market","Smoothie","Lemon","Decaf",417,43,206,167,200,62,1491,61,172,267,99
06/01/2003,"East","Massachusetts","Major Market","Espresso","Regular Espresso","Regular",1118,319,472,484,226,160,4511,305,552,943,483
06/01/2003,"Central","Missouri","Small Market","Espresso","Caffe Mocha","Regular",305,107,187,126,66,34,3496,132,178,307,134
06/01/2003,"Central","Missouri","Small Market","Smoothie","Chocolate","Decaf",438,-15,253,196,298,159,1042,81,244,353,151
06/01/2003,"Central","Missouri","Small Market","Coffee","Columbian","Regular",590,116,332,237,195,95,2096,133,310,654,278
06/01/2003,"Central","Missouri","Small Market","Tea","Darjeeling","Regular",350,53,179,152,134,43,865,80,168,295,110
06/01/2003,"Central","Missouri","Small Market","Espresso","Decaf Espresso","Decaf",304,102,181,103,71,32,3092,129,177,346,150
06/01/2003,"Central","Missouri","Small Market","Coffee","Decaf Irish Cream","Decaf",543,118,236,247,166,67,3619,177,300,458,229
06/01/2003,"Central","Missouri","Small Market","Tea","Earl Grey","Regular",303,-9,147,131,159,40,784,-39,112,191,96
06/01/2003,"Central","Missouri","Small Market","Tea","Green Tea","Regular",291,0,141,109,142,42,824,0,154,240,110
06/01/2003,"Central","Missouri","Small Market","Smoothie","Lemon","Decaf",463,-124,89,342,208,130,3570,0,89,401,297
06/01/2003,"West","Nevada","Small Market","Espresso","Caffe Latte","Regular",128,107,158,0,42,0,2342,101,137,137,0
06/01/2003,"West","Nevada","Small Market","Espresso","Caffe Mocha","Regular",180,55,106,74,61,18,3103,74,100,189,62
06/01/2003,"West","Nevada","Small Market","Smoothie","Chocolate","Decaf",1079,122,779,518,668,434,2993,175,584,1014,476
06/01/2003,"West","Nevada","Small Market","Coffee","Columbian","Regular",275,0,150,125,138,39,815,62,213,340,121
06/01/2003,"West","Nevada","Small Market","Tea","Darjeeling","Regular",2030,765,1174,906,378,313,6066,681,940,1468,608
06/01/2003,"West","Nevada","Small Market","Espresso","Decaf Espresso","Decaf",197,56,129,60,66,18,3025,71,119,145,65
06/01/2003,"West","Nevada","Small Market","Coffee","Decaf Irish Cream","Decaf",228,28,147,120,101,30,3663,65,122,309,149
06/01/2003,"West","Nevada","Small Market","Tea","Earl Grey","Regular",1740,544,837,775,320,226,5531,418,600,1053,504
06/01/2003,"West","Nevada","Small Market","Tea","Green Tea","Regular",118,-1239,-855,892,471,323,15002,-762,-617,0,579
06/01/2003,"West","Nevada","Small Market","Smoothie","Lemon","Decaf",1471,605,848,691,427,249,3500,552,807,1580,549
06/01/2003,"West","Nevada","Small Market","Smoothie","Blueberry","Decaf",1075,461,635,560,263,155,2781,521,652,987,394
06/01/2003,"East","New Hampshire","Small Market","Coffee","Amaretto","Regular",448,126,282,177,151,51,878,173,277,466,173
06/01/2003,"East","New Hampshire","Small Market","Espresso","Caffe Mocha","Regular",415,-14,232,174,261,173,991,66,259,449,130
06/01/2003,"East","New Hampshire","Small Market","Coffee","Columbian","Regular",475,138,313,194,183,82,1431,181,281,479,164
06/01/2003,"East","New Hampshire","Small Market","Tea","Darjeeling","Regular",196,58,137,77,61,19,2832,90,122,199,63
06/01/2003,"East","New Hampshire","Small Market","Tea","Green Tea","Regular",133,113,134,0,34,0,2285,117,150,115,0
06/01/2003,"East","New Hampshire","Small Market","Smoothie","Lemon","Decaf",278,0,166,136,169,40,918,30,123,180,67
06/01/2003,"East","New Hampshire","Small Market","Espresso","Regular Espresso","Regular",247,-10,142,141,187,39,736,0,140,259,118
06/01/2003,"South","New Mexico","Small Market","Espresso","Caffe Latte","Regular",264,-10,163,116,170,40,-544,0,95,203,100
06/01/2003,"South","New Mexico","Small Market","Espresso","Caffe Mocha","Regular",417,-10,236,185,226,137,1076,0,217,323,118
06/01/2003,"South","New Mexico","Small Market","Smoothie","Chocolate","Decaf",172,55,117,78,52,20,3136,72,97,181,79
06/01/2003,"South","New Mexico","Small Market","Coffee","Columbian","Regular",522,123,314,201,162,63,1355,288,389,651,212
06/01/2003,"South","New Mexico","Small Market","Espresso","Decaf Espresso","Decaf",325,47,192,131,139,42,803,71,172,314,116
06/01/2003,"South","New Mexico","Small Market","Coffee","Decaf Irish Cream","Decaf",494,-134,83,386,203,118,4135,-66,97,517,530
06/01/2003,"South","New Mexico","Small Market","Smoothie","Lemon","Decaf",285,26,127,107,97,27,3467,31,91,191,113
06/01/2003,"East","New York","Major Market","Espresso","Caffe Mocha","Regular",233,-807,-238,558,491,433,6745,-659,-222,269,402
06/01/2003,"East","New York","Major Market","Coffee","Columbian","Regular",3163,1461,2180,1297,555,384,7936,1173,1876,2469,1156
06/01/2003,"East","New York","Major Market","Tea","Darjeeling","Regular",989,428,638,411,162,98,3452,587,640,1006,452
06/01/2003,"East","New York","Major Market","Tea","Earl Grey","Regular",914,412,578,388,151,123,3134,491,616,839,383
06/01/2003,"East","New York","Major Market","Tea","Green Tea","Regular",696,361,422,272,121,78,1878,440,490,858,306
06/01/2003,"East","New York","Major Market","Smoothie","Lemon","Decaf",2484,893,1192,844,438,370,5553,780,1177,1947,731
06/01/2003,"East","New York","Major Market","Smoothie","Blueberry","Decaf",754,-492,-164,893,352,286,10115,-308,-97,435,597
06/01/2003,"East","New York","Major Market","Espresso","Regular Espresso","Regular",2358,1122,1261,1040,326,250,5164,1377,1262,2086,811
06/01/2003,"Central","Ohio","Major Market","Coffee","Amaretto","Regular",376,92,236,165,152,51,1374,150,227,404,172
06/01/2003,"Central","Ohio","Major Market","Espresso","Caffe Mocha","Regular",974,303,526,438,223,139,3997,349,609,1300,579
06/01/2003,"Central","Ohio","Major Market","Smoothie","Chocolate","Decaf",145,28,82,57,58,19,1657,66,72,104,33
06/01/2003,"Central","Ohio","Major Market","Coffee","Columbian","Regular",354,67,202,149,127,40,1371,61,158,324,117
06/01/2003,"Central","Ohio","Major Market","Tea","Darjeeling","Regular",923,345,593,394,254,126,2532,266,558,772,310
06/01/2003,"Central","Ohio","Major Market","Espresso","Decaf Espresso","Decaf",409,39,229,176,176,64,1322,114,269,457,147
06/01/2003,"Central","Ohio","Major Market","Coffee","Decaf Irish Cream","Decaf",406,-22,188,136,248,117,1507,67,236,316,151
06/01/2003,"Central","Ohio","Major Market","Tea","Earl Grey","Regular",984,326,605,407,187,126,1973,348,465,801,309
06/01/2003,"Central","Ohio","Major Market","Smoothie","Lemon","Decaf",201,54,114,81,61,21,2920,102,111,170,67
06/01/2003,"South","Oklahoma","Small Market","Espresso","Caffe Latte","Regular",952,368,515,392,183,114,-2486,293,488,840,330
06/01/2003,"South","Oklahoma","Small Market","Espresso","Caffe Mocha","Regular",148,28,77,52,58,18,1811,69,65,98,32
06/01/2003,"South","Oklahoma","Small Market","Smoothie","Chocolate","Decaf",428,67,217,173,191,84,1175,111,283,469,184
06/01/2003,"South","Oklahoma","Small Market","Coffee","Columbian","Regular",365,101,210,154,100,50,2142,169,235,461,170
06/01/2003,"South","Oklahoma","Small Market","Espresso","Decaf Espresso","Decaf",948,326,609,404,197,111,2318,314,426,832,326
06/01/2003,"South","Oklahoma","Small Market","Coffee","Decaf Irish Cream","Decaf",223,64,109,87,59,19,2905,112,149,214,106
